id;UF;Nome_UF;Município;Código Município Completo;Nome_Município
2340;31;Minas Gerais;8909;3108909;Brazópolis
2341;31;Minas Gerais;9006;3109006;Brumadinho
2342;31;Minas Gerais;9105;3109105;Bueno Brandão
2343;31;Minas Gerais;9204;3109204;Buenópolis
2344;31;Minas Gerais;9253;3109253;Bugre
2345;31;Minas Gerais;9303;3109303;Buritis
2346;31;Minas Gerais;9402;3109402;Buritizeiro
2347;31;Minas Gerais;9451;3109451;Cabeceira Grande
2348;31;Minas Gerais;9501;3109501;Cabo Verde
2349;31;Minas Gerais;9600;3109600;Cachoeira da Prata
2350;31;Minas Gerais;9709;3109709;Cachoeira de Minas
2351;31;Minas Gerais;2704;3102704;Cachoeira de Pajeú
2352;31;Minas Gerais;9808;3109808;Cachoeira Dourada
2353;31;Minas Gerais;9907;3109907;Caetanópolis
2354;31;Minas Gerais;10004;3110004;Caeté
2355;31;Minas Gerais;10103;3110103;Caiana
2356;31;Minas Gerais;10202;3110202;Cajuri
2357;31;Minas Gerais;10301;3110301;Caldas
2358;31;Minas Gerais;10400;3110400;Camacho
2359;31;Minas Gerais;10509;3110509;Camanducaia
2360;31;Minas Gerais;10608;3110608;Cambuí
2361;31;Minas Gerais;10707;3110707;Cambuquira
2362;31;Minas Gerais;10806;3110806;Campanário
2363;31;Minas Gerais;10905;3110905;Campanha
2364;31;Minas Gerais;11002;3111002;Campestre
2365;31;Minas Gerais;11101;3111101;Campina Verde
2366;31;Minas Gerais;11150;3111150;Campo Azul
2367;31;Minas Gerais;11200;3111200;Campo Belo
2368;31;Minas Gerais;11309;3111309;Campo do Meio
2369;31;Minas Gerais;11408;3111408;Campo Florido
2370;31;Minas Gerais;11507;3111507;Campos Altos
2371;31;Minas Gerais;11606;3111606;Campos Gerais
2372;31;Minas Gerais;11903;3111903;Cana Verde
2373;31;Minas Gerais;11705;3111705;Canaã
2374;31;Minas Gerais;11804;3111804;Canápolis
2375;31;Minas Gerais;12000;3112000;Candeias
